model,nsims,tpb,mem,cupsodatime,cupsoda_io_time,pythontime,rtol,atol,mxsteps,t_end,n_steps,vol,card
earm,10,16,0,2.83958,3.10326004028,3.12232589722,1e-06,1e-06,100,20000,20000.0,1.661e-19,gtx-1080
earm,100,16,0,3.082848,3.3737859726,3.48432683945,1e-06,1e-06,100,20000,20000.0,1.661e-19,gtx-1080
earm,1000,16,0,4.252671,4.86983299255,5.88930702209,1e-06,1e-06,100,20000,20000.0,1.661e-19,gtx-1080
earm,10000,16,0,38.568413,42.4002699852,52.633275032,1e-06,1e-06,100,20000,20000.0,1.661e-19,gtx-1080
earm,10,16,1,2.299301,2.56301498413,2.58174681664,1e-06,1e-06,100,20000,20000.0,1.661e-19,gtx-1080
earm,100,16,1,2.440342,2.73600912094,2.84372591972,1e-06,1e-06,100,20000,20000.0,1.661e-19,gtx-1080
earm,1000,16,1,3.526096,4.1436150074,5.15130805969,1e-06,1e-06,100,20000,20000.0,1.661e-19,gtx-1080
earm,10000,16,1,27.836615,31.6626391411,41.7270720005,1e-06,1e-06,100,20000,20000.0,1.661e-19,gtx-1080
earm,10,16,2,1.984936,2.26175022125,2.28050017357,1e-06,1e-06,100,20000,20000.0,1.661e-19,gtx-1080
earm,100,16,2,2.087841,2.39361405373,2.50222492218,1e-06,1e-06,100,20000,20000.0,1.661e-19,gtx-1080
earm,1000,16,2,3.092964,3.72585892677,4.7563188076,1e-06,1e-06,100,20000,20000.0,1.661e-19,gtx-1080
earm,10000,16,2,25.536423,29.3626699448,39.4885540009,1e-06,1e-06,100,20000,20000.0,1.661e-19,gtx-1080
earm,10,32,0,2.876878,3.17452406883,3.19312596321,1e-06,1e-06,100,20000,20000.0,1.661e-19,gtx-1080
earm,100,32,0,3.257104,3.57602906227,3.68168711662,1e-06,1e-06,100,20000,20000.0,1.661e-19,gtx-1080
earm,1000,32,0,4.568726,5.21119403839,6.19831204414,1e-06,1e-06,100,20000,20000.0,1.661e-19,gtx-1080
earm,10000,32,0,53.780487,57.6395008564,67.5653748512,1e-06,1e-06,100,20000,20000.0,1.661e-19,gtx-1080
earm,10,32,1,2.282689,2.57071900368,2.58930516243,1e-06,1e-06,100,20000,20000.0,1.661e-19,gtx-1080
earm,100,32,1,2.554644,2.87476015091,2.98189902306,1e-06,1e-06,100,20000,20000.0,1.661e-19,gtx-1080
earm,1000,32,1,3.808661,4.45147204399,5.43464016914,1e-06,1e-06,100,20000,20000.0,1.661e-19,gtx-1080
earm,10000,32,1,28.333841,32.1859338284,42.0026841164,1e-06,1e-06,100,20000,20000.0,1.661e-19,gtx-1080
earm,10,32,2,1.989723,2.2789721489,2.2976038456,1e-06,1e-06,100,20000,20000.0,1.661e-19,gtx-1080
earm,100,32,2,2.193833,2.51292705536,2.61901593208,1e-06,1e-06,100,20000,20000.0,1.661e-19,gtx-1080
earm,1000,32,2,3.364861,4.01078915596,5.00408315659,1e-06,1e-06,100,20000,20000.0,1.661e-19,gtx-1080
earm,10000,32,2,26.073414,29.922533989,39.7721710205,1e-06,1e-06,100,20000,20000.0,1.661e-19,gtx-1080
earm,10,64,0,2.855629,3.16632390022,3.18470692635,1e-06,1e-06,100,20000,20000.0,1.661e-19,gtx-1080
earm,100,64,0,3.410047,3.74231219292,3.84892606735,1e-06,1e-06,100,20000,20000.0,1.661e-19,gtx-1080
earm,1000,64,0,4.558178,5.21309614182,6.1833190918,1e-06,1e-06,100,20000,20000.0,1.661e-19,gtx-1080
earm,10000,64,0,54.148026,58.0311229229,67.7066829205,1e-06,1e-06,100,20000,20000.0,1.661e-19,gtx-1080
earm,10,64,1,2.299796,2.60177087784,2.62006592751,1e-06,1e-06,100,20000,20000.0,1.661e-19,gtx-1080
earm,100,64,1,2.678334,3.00546884537,3.11180305481,1e-06,1e-06,100,20000,20000.0,1.661e-19,gtx-1080
earm,1000,64,1,3.807406,4.46187782288,5.45480799675,1e-06,1e-06,100,20000,20000.0,1.661e-19,gtx-1080
earm,10000,64,1,28.669851,32.5270850658,42.1405489445,1e-06,1e-06,100,20000,20000.0,1.661e-19,gtx-1080
earm,10,64,2,1.985084,2.28140497208,2.2999560833,1e-06,1e-06,100,20000,20000.0,1.661e-19,gtx-1080
earm,100,64,2,2.321133,2.64804601669,2.7545568943,1e-06,1e-06,100,20000,20000.0,1.661e-19,gtx-1080
earm,1000,64,2,3.360467,4.01389908791,4.98365187645,1e-06,1e-06,100,20000,20000.0,1.661e-19,gtx-1080
earm,10000,64,2,26.185415,30.051019907,39.8194899559,1e-06,1e-06,100,20000,20000.0,1.661e-19,gtx-1080





#PUMA

tyson,10,16,0,0.200042,0.60854101181,0.619177103043,1e-06,1e-06,100,20000,100.0,1e-19,K20C
tyson,100,16,0,0.242472,0.628384113312,0.68891620636,1e-06,1e-06,100,20000,100.0,1e-19,K20C
tyson,1000,16,0,0.267138,0.936110019684,1.45016598701,1e-06,1e-06,100,20000,100.0,1e-19,K20C
tyson,10000,16,0,1.479917,4.52873516083,9.44044208527,1e-06,1e-06,100,20000,100.0,1e-19,K20C
tyson,100000,16,0,12.554757,40.2043309212,84.4561378956,1e-06,1e-06,100,20000,100.0,1e-19,K20C
tyson,10,16,1,0.187105,0.601327180862,0.630202054977,1e-06,1e-06,100,20000,100.0,1e-19,K20C
tyson,100,16,1,0.226299,0.645302057266,0.704241037369,1e-06,1e-06,100,20000,100.0,1e-19,K20C
tyson,1000,16,1,0.250889,0.952465057373,1.46483397484,1e-06,1e-06,100,20000,100.0,1e-19,K20C
tyson,10000,16,1,1.390527,4.53609704971,9.11830186844,1e-06,1e-06,100,20000,100.0,1e-19,K20C
tyson,100000,16,1,11.791897,39.3703050613,85.9687421322,1e-06,1e-06,100,20000,100.0,1e-19,K20C
tyson,10,16,2,0.172568,0.584573030472,0.622626066208,1e-06,1e-06,100,20000,100.0,1e-19,K20C
tyson,100,16,2,0.208274,0.621153116226,0.680847883224,1e-06,1e-06,100,20000,100.0,1e-19,K20C
tyson,1000,16,2,0.236816,0.94139289856,1.4524948597,1e-06,1e-06,100,20000,100.0,1e-19,K20C
tyson,10000,16,2,1.314984,4.40611290932,8.91459417343,1e-06,1e-06,100,20000,100.0,1e-19,K20C
tyson,100000,16,2,11.190192,38.6653020382,85.5373570919,1e-06,1e-06,100,20000,100.0,1e-19,K20C
tyson,10,32,0,0.199581,0.550534009933,0.563241004944,1e-06,1e-06,100,20000,100.0,1e-19,K20C
tyson,100,32,0,0.319794,0.751308917999,0.811985969543,1e-06,1e-06,100,20000,100.0,1e-19,K20C
tyson,1000,32,0,0.375762,1.04829001427,1.56362295151,1e-06,1e-06,100,20000,100.0,1e-19,K20C
tyson,10000,32,0,1.988233,5.09552812576,9.86155605316,1e-06,1e-06,100,20000,100.0,1e-19,K20C
tyson,100000,32,0,17.231895,44.8659510612,90.3829510212,1e-06,1e-06,100,20000,100.0,1e-19,K20C
tyson,10,32,1,0.18698,0.604021072388,0.615686893463,1e-06,1e-06,100,20000,100.0,1e-19,K20C
tyson,100,32,1,0.299354,0.730970144272,0.790153980255,1e-06,1e-06,100,20000,100.0,1e-19,K20C
tyson,1000,32,1,0.352366,1.07154798508,1.61740589142,1e-06,1e-06,100,20000,100.0,1e-19,K20C
tyson,10000,32,1,1.858738,4.90928983688,9.71783614159,1e-06,1e-06,100,20000,100.0,1e-19,K20C
tyson,100000,32,1,15.934864,43.8129620552,88.906006813,1e-06,1e-06,100,20000,100.0,1e-19,K20C
tyson,10,32,2,0.172635,0.586051940918,0.602158069611,1e-06,1e-06,100,20000,100.0,1e-19,K20C
tyson,100,32,2,0.277601,0.708669900894,0.766820907593,1e-06,1e-06,100,20000,100.0,1e-19,K20C
tyson,1000,32,2,0.327929,1.03876900673,1.55839204788,1e-06,1e-06,100,20000,100.0,1e-19,K20C
tyson,10000,32,2,1.750139,4.87125277519,9.64329886436,1e-06,1e-06,100,20000,100.0,1e-19,K20C
tyson,100000,32,2,15.042776,42.8237349987,87.7960391045,1e-06,1e-06,100,20000,100.0,1e-19,K20C
tyson,10,64,0,0.200511,0.594759941101,0.611099004745,1e-06,1e-06,100,20000,100.0,1e-19,K20C
tyson,100,64,0,0.370627,0.77762389183,0.837239980698,1e-06,1e-06,100,20000,100.0,1e-19,K20C
tyson,1000,64,0,0.378704,1.07296705246,1.58937311172,1e-06,1e-06,100,20000,100.0,1e-19,K20C
tyson,10000,64,0,2.021033,5.20139193535,9.78551793098,1e-06,1e-06,100,20000,100.0,1e-19,K20C
tyson,100000,64,0,17.06883,44.7042031288,90.807336092,1e-06,1e-06,100,20000,100.0,1e-19,K20C
tyson,10,64,1,0.18702,0.609631061554,0.62372303009,1e-06,1e-06,100,20000,100.0,1e-19,K20C
tyson,100,64,1,0.346865,0.792275905609,0.852087020874,1e-06,1e-06,100,20000,100.0,1e-19,K20C
tyson,1000,64,1,0.353203,1.06689310074,1.5885720253,1e-06,1e-06,100,20000,100.0,1e-19,K20C
tyson,10000,64,1,1.874102,4.95516180992,9.58023810387,1e-06,1e-06,100,20000,100.0,1e-19,K20C
tyson,100000,64,1,15.772779,43.3021800518,88.8801939487,1e-06,1e-06,100,20000,100.0,1e-19,K20C
tyson,10,64,2,0.172552,0.607841014862,0.61913895607,1e-06,1e-06,100,20000,100.0,1e-19,K20C
tyson,100,64,2,0.321715,0.77104306221,0.827199935913,1e-06,1e-06,100,20000,100.0,1e-19,K20C
tyson,1000,64,2,0.328469,1.04532790184,1.59892392159,1e-06,1e-06,100,20000,100.0,1e-19,K20C
tyson,10000,64,2,1.759719,4.86387896538,9.66745901108,1e-06,1e-06,100,20000,100.0,1e-19,K20C
tyson,100000,64,2,14.879898,43.0666868687,88.6719260216,1e-06,1e-06,100,20000,100.0,1e-19,K20C


ras,10,16,0,9.571893,9.97414708138,10.0152728558,1e-06,1e-06,100,20000,1500.0,1e-19,K20C
ras,100,16,0,11.77226,12.3235878944,12.515182972,1e-06,1e-06,100,20000,1500.0,1e-19,K20C
ras,1000,16,0,13.20154,15.0346729755,16.9370481968,1e-06,1e-06,100,20000,1500.0,1e-19,K20C
ras,10000,16,0,78.181877,92.8885560036,109.448021173,1e-06,1e-06,100,20000,1500.0,1e-19,K20C
ras,100000,16,0,676.391602,820.641851902,985.832217932,1e-06,1e-06,100,20000,1500.0,1e-19,K20C
ras,10,16,1,7.784108,8.23148703575,8.25853300095,1e-06,1e-06,100,20000,1500.0,1e-19,K20C
ras,100,16,1,9.33379,9.90150284767,10.0912439823,1e-06,1e-06,100,20000,1500.0,1e-19,K20C
ras,1000,16,1,10.38174,12.2100529671,13.9233109951,1e-06,1e-06,100,20000,1500.0,1e-19,K20C
ras,10000,16,1,57.556488,72.8145749569,89.0018658638,1e-06,1e-06,100,20000,1500.0,1e-19,K20C
ras,100000,16,1,517.684753,663.695167065,828.263015985,1e-06,1e-06,100,20000,1500.0,1e-19,K20C
ras,10,16,2,6.861059,7.29805803299,7.32754778862,1e-06,1e-06,100,20000,1500.0,1e-19,K20C
ras,100,16,2,8.324728,8.87882494926,9.0700969696,1e-06,1e-06,100,20000,1500.0,1e-19,K20C
ras,1000,16,2,9.408646,11.2407650948,13.1322538853,1e-06,1e-06,100,20000,1500.0,1e-19,K20C
ras,10000,16,2,53.171844,67.9289050102,84.5156707764,1e-06,1e-06,100,20000,1500.0,1e-19,K20C
ras,100000,16,2,481.176758,626.344692945,792.681488037,1e-06,1e-06,100,20000,1500.0,1e-19,K20C
ras,10,32,0,9.585056,10.0047719479,10.0370841026,1e-06,1e-06,100,20000,1500.0,1e-19,K20C
ras,100,32,0,15.610232,16.1611139774,16.3613579273,1e-06,1e-06,100,20000,1500.0,1e-19,K20C
ras,1000,32,0,18.46183,20.4888799191,22.4052629471,1e-06,1e-06,100,20000,1500.0,1e-19,K20C
ras,10000,32,0,113.859009,128.592011929,145.245068073,1e-06,1e-06,100,20000,1500.0,1e-19,K20C
ras,100000,32,0,1035.09436,1181.56791186,1345.66426897,1e-06,1e-06,100,20000,1500.0,1e-19,K20C
ras,10,32,1,7.777444,8.24693489075,8.27865314484,1e-06,1e-06,100,20000,1500.0,1e-19,K20C
ras,100,32,1,12.306588,12.8867180347,13.0870771408,1e-06,1e-06,100,20000,1500.0,1e-19,K20C
ras,1000,32,1,14.427599,16.4291431904,18.3321881294,1e-06,1e-06,100,20000,1500.0,1e-19,K20C
ras,10000,32,1,79.854355,94.6002440453,111.210009098,1e-06,1e-06,100,20000,1500.0,1e-19,K20C
ras,100000,32,1,741.82428,888.477739096,1054.33594203,1e-06,1e-06,100,20000,1500.0,1e-19,K20C
ras,10,32,2,6.864636,7.32833385468,7.35578298569,1e-06,1e-06,100,20000,1500.0,1e-19,K20C
ras,100,32,2,11.179313,11.7659800053,11.9683179855,1e-06,1e-06,100,20000,1500.0,1e-19,K20C
ras,1000,32,2,13.179214,15.2663629055,17.1795508862,1e-06,1e-06,100,20000,1500.0,1e-19,K20C
ras,10000,32,2,74.470528,89.189412117,105.793951035,1e-06,1e-06,100,20000,1500.0,1e-19,K20C
ras,100000,32,2,685.506653,829.672457933,994.936429024,1e-06,1e-06,100,20000,1500.0,1e-19,K20C
ras,10,64,0,9.573677,9.99438786507,10.0281050205,1e-06,1e-06,100,20000,1500.0,1e-19,K20C
ras,100,64,0,18.06712,18.6229319572,18.8074088097,1e-06,1e-06,100,20000,1500.0,1e-19,K20C
ras,1000,64,0,18.47472,20.2962968349,22.1082069874,1e-06,1e-06,100,20000,1500.0,1e-19,K20C
ras,10000,64,0,113.490005,128.240087986,145.109338045,1e-06,1e-06,100,20000,1500.0,1e-19,K20C
ras,100000,64,0,1029.485352,1173.53273201,1339.38141704,1e-06,1e-06,100,20000,1500.0,1e-19,K20C
ras,10,64,1,7.780049,8.23220801353,8.2628531456,1e-06,1e-06,100,20000,1500.0,1e-19,K20C
ras,100,64,1,14.101707,14.678467989,14.8791220188,1e-06,1e-06,100,20000,1500.0,1e-19,K20C
ras,1000,64,1,14.423843,16.2589070797,18.1933381557,1e-06,1e-06,100,20000,1500.0,1e-19,K20C
ras,10000,64,1,100.595741,115.327580929,132.047643185,1e-06,1e-06,100,20000,1500.0,1e-19,K20C
ras,100000,64,1,882.337524,1027.03612399,1192.95459294,1e-06,1e-06,100,20000,1500.0,1e-19,K20C
ras,10,64,2,6.855644,7.30971097946,7.34068393707,1e-06,1e-06,100,20000,1500.0,1e-19,K20C
ras,100,64,2,12.902968,13.4587500095,13.6276669502,1e-06,1e-06,100,20000,1500.0,1e-19,K20C
ras,1000,64,2,13.20323,15.0530359745,16.9008359909,1e-06,1e-06,100,20000,1500.0,1e-19,K20C
ras,10000,64,2,92.053444,106.731544018,123.473457098,1e-06,1e-06,100,20000,1500.0,1e-19,K20C
ras,100000,64,2,807.398804,953.351302862,1119.46978903,1e-06,1e-06,100,20000,1500.0,1e-19,K20C


earm,10,16,0,10.488886,10.9159440994,10.9700469971,1e-06,1e-06,100,20000,20000.0,1.661e-19,K20C
earm,100,16,0,13.034336,13.5121440887,13.7623989582,1e-06,1e-06,100,20000,20000.0,1.661e-19,K20C
earm,1000,16,0,14.838997,15.8045971394,17.4836440086,1e-06,1e-06,100,20000,20000.0,1.661e-19,K20C
earm,10000,16,0,90.617729,96.4769601822,113.144992113,1e-06,1e-06,100,20000,20000.0,1.661e-19,K20C
earm,10,16,1,8.337523,8.77531695366,8.81320214272,1e-06,1e-06,100,20000,20000.0,1.661e-19,K20C
earm,100,16,1,10.049384,10.5179998875,10.691988945,1e-06,1e-06,100,20000,20000.0,1.661e-19,K20C
earm,1000,16,1,20.580881,21.5657320023,23.2334480286,1e-06,1e-06,100,20000,20000.0,1.661e-19,K20C
earm,10000,16,1,134.733948,140.607120991,157.227765083,1e-06,1e-06,100,20000,20000.0,1.661e-19,K20C
earm,10,16,2,7.272487,7.70225787163,7.73961091042,1e-06,1e-06,100,20000,20000.0,1.661e-19,K20C
earm,100,16,2,8.946344,9.42242312431,9.6046500206,1e-06,1e-06,100,20000,20000.0,1.661e-19,K20C
earm,1000,16,2,18.324171,19.2939069271,21.1661319733,1e-06,1e-06,100,20000,20000.0,1.661e-19,K20C
earm,10000,16,2,120.016327,125.85647893,142.391716957,1e-06,1e-06,100,20000,20000.0,1.661e-19,K20C
earm,10,32,0,10.493048,10.9473700523,10.9833698273,1e-06,1e-06,100,20000,20000.0,1.661e-19,K20C
earm,100,32,0,17.270588,17.7805140018,18.0254249573,1e-06,1e-06,100,20000,20000.0,1.661e-19,K20C
earm,1000,32,0,20.666752,21.6402189732,23.4291448593,1e-06,1e-06,100,20000,20000.0,1.661e-19,K20C
earm,10000,32,0,129.338821,135.245585918,152.005985975,1e-06,1e-06,100,20000,20000.0,1.661e-19,K20C
earm,10,32,1,8.339652,8.78314590454,8.81674313545,1e-06,1e-06,100,20000,20000.0,1.661e-19,K20C
earm,100,32,1,13.22664,13.7259259224,13.9320988655,1e-06,1e-06,100,20000,20000.0,1.661e-19,K20C
earm,1000,32,1,30.468815,31.4500799179,33.3298828602,1e-06,1e-06,100,20000,20000.0,1.661e-19,K20C
earm,10000,32,1,199.097198,204.966448069,221.71655798,1e-06,1e-06,100,20000,20000.0,1.661e-19,K20C
earm,10,32,2,7.271795,7.71112108231,7.7447988987,1e-06,1e-06,100,20000,20000.0,1.661e-19,K20C
earm,100,32,2,11.980761,12.4534070492,12.6381309032,1e-06,1e-06,100,20000,20000.0,1.661e-19,K20C
earm,1000,32,2,27.76074,28.7220339775,30.5517940521,1e-06,1e-06,100,20000,20000.0,1.661e-19,K20C
earm,10000,32,2,181.228821,187.11087203,203.810211897,1e-06,1e-06,100,20000,20000.0,1.661e-19,K20C

earm,10,64,0,10.489518,10.9333260059,10.9663281441,1e-06,1e-06,100,20000,20000.0,1.661e-19,K20C
earm,100,64,0,20.008003,20.485678196,20.6863350868,1e-06,1e-06,100,20000,20000.0,1.661e-19,K20C
earm,1000,64,0,20.694746,21.6739811897,23.367303133,1e-06,1e-06,100,20000,20000.0,1.661e-19,K20C
earm,10000,64,0,130.228897,136.123869181,152.893862963,1e-06,1e-06,100,20000,20000.0,1.661e-19,K20C
earm,10,64,1,8.340982,8.78167009354,8.81476998329,1e-06,1e-06,100,20000,20000.0,1.661e-19,K20C
earm,100,64,1,15.120649,15.5868871212,15.7878601551,1e-06,1e-06,100,20000,20000.0,1.661e-19,K20C
earm,1000,64,1,30.276039,31.2562501431,32.955121994,1e-06,1e-06,100,20000,20000.0,1.661e-19,K20C
earm,10000,64,1,199.128876,204.989002943,221.625775099,1e-06,1e-06,100,20000,20000.0,1.661e-19,K20C
earm,10,64,2,7.280397,7.72347998619,7.76060199738,1e-06,1e-06,100,20000,20000.0,1.661e-19,K20C
earm,100,64,2,13.819115,14.3181498051,14.5229358673,1e-06,1e-06,100,20000,20000.0,1.661e-19,K20C
earm,1000,64,2,27.734331,28.6841871738,30.5733509064,1e-06,1e-06,100,20000,20000.0,1.661e-19,K20C
earm,10000,64,2,181.311554,187.1789608,203.848665953,1e-06,1e-06,100,20000,20000.0,1.661e-19,K20C

#lolab-760
tyson,10,16,0,0.190517,0.225334882736,0.239670991898,1e-06,1e-06,100,20000,100.0,1e-19,gtx-760
tyson,100,16,0,0.216008,0.285938978195,0.351182937622,1e-06,1e-06,100,20000,100.0,1e-19,gtx-760
tyson,1000,16,0,0.263448,0.672802209854,1.24698209763,1e-06,1e-06,100,20000,100.0,1e-19,gtx-760
tyson,10000,16,0,2.305559,6.1288049221,11.9562749863,1e-06,1e-06,100,20000,100.0,1e-19,gtx-760
tyson,100000,16,0,22.002029,60.8132710457,119.605372906,1e-06,1e-06,100,20000,100.0,1e-19,gtx-760
tyson,10,16,1,0.176178,0.249494075775,0.263083934784,1e-06,1e-06,100,20000,100.0,1e-19,gtx-760
tyson,100,16,1,0.20621,0.287784814835,0.352432012558,1e-06,1e-06,100,20000,100.0,1e-19,gtx-760
tyson,1000,16,1,0.247534,0.674176216125,1.25899195671,1e-06,1e-06,100,20000,100.0,1e-19,gtx-760
tyson,10000,16,1,2.131103,5.98780798912,11.8123600483,1e-06,1e-06,100,20000,100.0,1e-19,gtx-760
tyson,100000,16,1,20.136801,59.0793199539,117.796028852,1e-06,1e-06,100,20000,100.0,1e-19,gtx-760
tyson,10,16,2,0.166483,0.246240854263,0.260074138641,1e-06,1e-06,100,20000,100.0,1e-19,gtx-760
tyson,100,16,2,0.197915,0.285706043243,0.352070093155,1e-06,1e-06,100,20000,100.0,1e-19,gtx-760
tyson,1000,16,2,0.239817,0.660621881485,1.22836685181,1e-06,1e-06,100,20000,100.0,1e-19,gtx-760
tyson,10000,16,2,2.041549,5.90621900558,11.7207388878,1e-06,1e-06,100,20000,100.0,1e-19,gtx-760
tyson,100000,16,2,19.279028,58.3340711594,117.114473104,1e-06,1e-06,100,20000,100.0,1e-19,gtx-760

tyson,10,32,0,0.190548,0.224701881409,0.23863196373,1e-06,1e-06,100,20000,100.0,1e-19,gtx-760
tyson,100,32,0,0.308926,0.38041305542,0.445375919342,1e-06,1e-06,100,20000,100.0,1e-19,gtx-760
tyson,1000,32,0,0.383568,0.791625976562,1.3664867878,1e-06,1e-06,100,20000,100.0,1e-19,gtx-760
tyson,10000,32,0,3.625161,7.49425387383,13.4957208633,1e-06,1e-06,100,20000,100.0,1e-19,gtx-760
tyson,100000,32,0,36.591061,75.5637500286,134.6192801,1e-06,1e-06,100,20000,100.0,1e-19,gtx-760
tyson,10,32,1,0.180939,0.253007888794,0.266482114792,1e-06,1e-06,100,20000,100.0,1e-19,gtx-760
tyson,100,32,1,0.281968,0.363836050034,0.42920589447,1e-06,1e-06,100,20000,100.0,1e-19,gtx-760
tyson,1000,32,1,0.358903,0.779298067093,1.35045814514,1e-06,1e-06,100,20000,100.0,1e-19,gtx-760
tyson,10000,32,1,3.341107,7.20484995842,13.0517890453,1e-06,1e-06,100,20000,100.0,1e-19,gtx-760
tyson,100000,32,1,33.672855,72.6949241161,131.127137899,1e-06,1e-06,100,20000,100.0,1e-19,gtx-760
tyson,10,32,2,0.171987,0.240435123444,0.254292964935,1e-06,1e-06,100,20000,100.0,1e-19,gtx-760
tyson,100,32,2,0.276533,0.355802059174,0.420248031616,1e-06,1e-06,100,20000,100.0,1e-19,gtx-760
tyson,1000,32,2,0.351568,0.778464078903,1.35335493088,1e-06,1e-06,100,20000,100.0,1e-19,gtx-760
tyson,10000,32,2,3.225193,7.10013103485,12.9281737804,1e-06,1e-06,100,20000,100.0,1e-19,gtx-760
tyson,100000,32,2,32.621353,71.4908380508,130.189994097,1e-06,1e-06,100,20000,100.0,1e-19,gtx-760

tyson,10,64,0,0.190526,0.225930929184,0.24104309082,1e-06,1e-06,100,20000,100.0,1e-19,gtx-760
tyson,100,64,0,0.360969,0.429352045059,0.494915008545,1e-06,1e-06,100,20000,100.0,1e-19,gtx-760
tyson,1000,64,0,0.383747,0.798027992249,1.38209581375,1e-06,1e-06,100,20000,100.0,1e-19,gtx-760
tyson,10000,64,0,4.366409,8.23596310616,14.137748003,1e-06,1e-06,100,20000,100.0,1e-19,gtx-760
tyson,100000,64,0,43.954086,198.971738815,258.425788164,1e-06,1e-06,100,20000,100.0,1e-19,gtx-760
tyson,10,64,1,0.180985,0.264326810837,0.278136968613,1e-06,1e-06,100,20000,100.0,1e-19,gtx-760
tyson,100,64,1,0.338244,0.422175168991,0.48894405365,1e-06,1e-06,100,20000,100.0,1e-19,gtx-760
tyson,1000,64,1,0.358436,0.78858089447,1.38634586334,1e-06,1e-06,100,20000,100.0,1e-19,gtx-760
tyson,10000,64,1,3.912887,21.3555541039,27.247713089,1e-06,1e-06,100,20000,100.0,1e-19,gtx-760
tyson,100000,64,1,39.668339,180.949931145,240.164088011,1e-06,1e-06,100,20000,100.0,1e-19,gtx-760
tyson,10,64,2,0.171986,0.255640029907,0.269279956818,1e-06,1e-06,100,20000,100.0,1e-19,gtx-760
tyson,100,64,2,0.342722,0.425737142563,0.491931915283,1e-06,1e-06,100,20000,100.0,1e-19,gtx-760
tyson,1000,64,2,0.351619,0.797831058502,1.38433408737,1e-06,1e-06,100,20000,100.0,1e-19,gtx-760
tyson,10000,64,2,3.801801,13.5504539013,19.4242448807,1e-06,1e-06,100,20000,100.0,1e-19,gtx-760
tyson,100000,64,2,38.615307,273.0405581,332.264147997,1e-06,1e-06,100,20000,100.0,1e-19,gtx-760


ras,10,16,0,7.955369,8.04545903206,8.07431292534,1e-06,1e-06,100,20000,1500.0,1e-19,gtx-760
ras,100,16,0,10.165689,10.3840589523,10.572029829,1e-06,1e-06,100,20000,1500.0,1e-19,gtx-760
ras,1000,16,0,13.033457,14.8411011696,16.6408910751,1e-06,1e-06,100,20000,1500.0,1e-19,gtx-760
ras,10000,16,0,135.785538,153.574980021,171.469331026,1e-06,1e-06,100,20000,1500.0,1e-19,gtx-760
ras,10,16,1,6.652395,6.74280190468,6.77110505104,1e-06,1e-06,100,20000,1500.0,1e-19,gtx-760
ras,100,16,1,8.284238,8.50416779518,8.79527688026,1e-06,1e-06,100,20000,1500.0,1e-19,gtx-760
ras,1000,16,1,10.193007,12.3436558247,14.1885590553,1e-06,1e-06,100,20000,1500.0,1e-19,gtx-760
ras,10000,16,1,98.565903,116.407154083,134.549973011,1e-06,1e-06,100,20000,1500.0,1e-19,gtx-760
ras,10,16,2,6.180644,6.27319192886,6.30159497261,1e-06,1e-06,100,20000,1500.0,1e-19,gtx-760
ras,100,16,2,7.833997,8.04838585854,8.23737096786,1e-06,1e-06,100,20000,1500.0,1e-19,gtx-760
ras,1000,16,2,9.516275,11.332679987,13.1257669926,1e-06,1e-06,100,20000,1500.0,1e-19,gtx-760
ras,10000,16,2,92.365715,110.143841982,128.157339811,1e-06,1e-06,100,20000,1500.0,1e-19,gtx-760
ras,100000,16,2,,,,,,,,,,gtx-760

ras,10,32,0,7.949817,8.03392910957,8.06268620491,1e-06,1e-06,100,20000,1500.0,1e-19,gtx-760
ras,100,32,0,14.480532,14.6981189251,14.8871719837,1e-06,1e-06,100,20000,1500.0,1e-19,gtx-760
ras,1000,32,0,19.188435,21.1643230915,22.9813888073,1e-06,1e-06,100,20000,1500.0,1e-19,gtx-760
ras,10000,32,0,199.473999,217.187927008,235.199402094,1e-06,1e-06,100,20000,1500.0,1e-19,gtx-760
ras,100000,32,0,,,,,,,,,,gtx-760
ras,10,32,1,6.644611,6.79429984093,6.86134696007,1e-06,1e-06,100,20000,1500.0,1e-19,gtx-760
ras,100,32,1,11.541007,11.807653904,11.9965658188,1e-06,1e-06,100,20000,1500.0,1e-19,gtx-760
ras,1000,32,1,27.966074,30.0170929432,31.8193449974,1e-06,1e-06,100,20000,1500.0,1e-19,gtx-760
ras,10000,32,1,157.476486,175.334688187,193.418408155,1e-06,1e-06,100,20000,1500.0,1e-19,gtx-760
ras,100000,32,1,,,,,,,,,,gtx-760
ras,10,32,2,6.175826,6.28813385963,6.3166179657,1e-06,1e-06,100,20000,1500.0,1e-19,gtx-760
ras,100,32,2,11.137739,11.3730669022,11.5626909733,1e-06,1e-06,100,20000,1500.0,1e-19,gtx-760
ras,1000,32,2,27.003799,29.014649868,30.8266561031,1e-06,1e-06,100,20000,1500.0,1e-19,gtx-760
ras,10000,32,2,151.694122,169.721554041,187.80706501,1e-06,1e-06,100,20000,1500.0,1e-19,gtx-760
ras,100000,32,2,,,,,,,,,,gtx-760

ras,10,64,0,7.955359,8.05096817017,8.07972192764,1e-06,1e-06,100,20000,1500.0,1e-19,gtx-760
ras,100,64,0,17.465866,17.6894609928,17.8778240681,1e-06,1e-06,100,20000,1500.0,1e-19,gtx-760
ras,1000,64,0,19.126701,20.9424798489,22.7625060081,1e-06,1e-06,100,20000,1500.0,1e-19,gtx-760
